source,target,weight
5,410,3
5,412,53
5,417,80
5,419,35
5,422,54
5,424,8
5,436,46
5,440,14
5,443,8
5,444,8
5,451,60
5,458,9
5,467,69
5,469,45
5,472,18
5,480,7
5,481,63
5,486,49
5,488,58
5,490,93
5,495,81
5,499,13
5,506,13
5,513,22
5,523,46
5,528,48
5,529,88
5,530,17
5,531,2
5,532,31
5,539,44
5,541,17
5,545,80
5,547,40
5,548,49
5,549,48
5,552,59
5,554,42
5,556,49
5,559,6
5,561,2
5,564,19
5,570,36
5,574,57
5,575,74
5,577,2
5,578,70
5,579,12
5,584,65
5,585,7
5,586,19
5,591,10
5,592,98
5,593,98
5,598,44
5,603,74
5,604,43
5,615,13
5,617,37
5,618,66
5,627,86
5,633,98
5,639,55
5,646,13
5,647,26
5,652,48
5,654,20
5,657,49
5,660,4
5,662,98
5,668,15
5,673,70
5,674,15
5,678,16
5,682,16
5,691,51
5,694,8
5,695,43
5,698,61
5,700,34
5,702,10
5,703,72
5,706,3
5,707,94
5,708,39
5,712,7
5,714,28
5,719,98
5,721,9
5,724,93
5,727,11
5,728,35
5,736,39
5,739,91
5,742,94
5,744,89
5,745,6
5,750,85
5,760,98
5,764,92
5,769,64
5,774,74
5,776,66
5,778,65
5,781,70
5,782,52
5,783,86
5,786,22
5,795,80
5,797,83
5,798,57
5,800,18
5,810,83
5,811,9
5,815,11
5,816,39
5,817,85
5,821,85
5,822,34
5,824,4
5,828,49
5,829,11
5,831,87
5,839,7
5,843,81
5,850,13
5,852,29
5,853,88
5,862,34
5,871,20
5,877,15
5,878,41
5,879,31
5,883,65
5,885,8
5,890,24
5,892,9
5,895,37
5,898,33
5,901,82
5,911,26
5,913,86
5,914,71
5,915,49
5,916,2
5,920,58
5,923,87
5,927,11
5,928,49
5,929,46
5,931,29
5,933,19
5,941,17
5,943,90
5,944,55
5,947,91
5,948,37
5,955,34
5,963,52
5,965,55
5,966,55
5,968,18
5,969,29
5,971,29
5,973,90
5,975,25
5,983,80
5,991,95
5,994,44
5,996,59
5,997,32
5,1004,32
5,1006,59
5,1008,79
5,1011,97
5,1014,93
5,1016,40
5,6,54
6,8,59
6,10,92
6,15,33
6,17,42
6,20,3
6,29,90
6,30,39
6,31,42
6,33,53
6,36,77
6,37,62
6,38,15
6,40,33
6,41,73
6,43,36
6,50,44
6,57,51
6,60,14
6,61,67
6,63,76
6,64,44
6,68,72
6,75,44
6,77,22
6,79,1
6,82,61
6,86,97
6,95,55
6,96,83
6,99,49
6,100,93
6,102,80
6,103,92
6,108,26
6,114,20
6,117,1
6,118,67
6,122,70
6,128,86
6,130,42
6,132,7
6,133,87
6,135,21
6,139,4
6,144,79
6,145,86
6,151,66
6,156,21
6,160,34
6,176,51
6,179,17
6,183,40
6,185,28
6,190,34
6,191,10
6,196,14
6,200,45
6,209,84
6,214,43
6,215,96
6,219,37
6,220,12
6,222,42
6,224,91
6,229,54
6,230,99
6,231,87
6,235,14
6,236,50
6,237,36
6,244,46
6,245,6
6,247,28
6,256,13
6,260,99
6,265,66
6,266,3
6,271,64
6,274,40
6,277,32
6,288,64
6,291,89
6,293,88
6,295,72
6,301,21
6,304,1
6,305,79
6,308,86
6,309,75
6,311,69
6,315,32
6,318,95
6,322,26
6,325,22
6,327,85
6,329,96
6,331,27
6,333,64
6,335,5
6,340,92
6,343,20
6,346,66
6,349,3
6,351,26
6,352,75
6,353,87
6,359,17
6,366,61
6,372,54
6,376,72
6,378,80
6,380,78
6,391,8
6,393,79
6,395,75
6,400,78
6,401,9
6,405,71
6,408,16
6,420,30
6,421,39
6,424,58
6,426,50
6,427,34
6,429,37
6,432,84
6,434,9
6,436,31
6,437,100
6,439,14
6,440,90
6,442,56
6,449,54
6,456,39
6,458,7
6,460,53
6,464,89
6,465,45
6,479,68
6,481,79
6,484,47
6,485,49
6,492,4
6,495,7
6,503,2
6,504,3
6,505,55
6,506,64
6,508,36
6,510,8
6,517,13
6,521,21
6,524,30
6,529,66
6,530,36
6,533,29
6,534,58
6,539,73
6,545,69
6,547,30
6,549,92
6,550,4
6,551,35
6,560,41
6,561,67
6,562,56
6,566,64
6,574,67
6,575,85
6,577,71
6,581,57
6,582,25
6,584,42
6,586,7
6,588,64
6,598,90
6,600,56
6,607,88
6,613,67
6,614,21
6,615,66
6,617,14
6,619,16
6,623,6
6,624,70
6,625,13
6,627,15
6,628,26
6,634,61
6,635,1
6,639,59
6,642,1
6,647,66
6,648,96
6,658,29
6,660,100
6,661,36
6,663,35
6,667,40
6,672,18
6,674,39
6,676,44
6,677,20
6,679,79
6,680,55
6,682,45
6,684,62
6,693,83
6,695,38
6,698,21
6,701,40
6,702,1
6,705,17
6,709,85
6,711,49
6,718,5
6,729,31
6,732,58
6,734,2
6,739,43
6,744,76
6,746,50
6,748,30
6,752,7
6,754,23
6,757,63
6,758,48
6,759,96
6,760,55
6,771,81
6,773,64
6,776,82
6,781,66
6,792,42
6,796,74
6,809,37
6,810,40
6,811,30
6,813,1
6,814,50
6,817,81
6,820,51
6,822,12
6,830,76
6,832,47
6,835,84
6,837,62
6,839,17
6,841,41
6,844,32
6,846,7
6,847,81
6,849,32
6,861,92
6,863,76
6,864,80
6,866,89
6,878,31
6,879,99
6,884,6
6,888,95
6,891,55
6,894,49
6,909,24
6,911,44
6,914,19
6,915,96
6,916,39
6,920,25
6,922,70
6,925,70
6,927,58
6,932,29
6,933,72
6,936,25
6,941,60
6,942,1
6,947,29
6,952,35
6,953,88
6,955,83
6,956,67
6,958,11
6,963,51
6,968,15
6,970,84
6,971,61
6,975,95
6,976,84
6,977,69
6,978,84
6,981,76
6,987,14
6,988,9
6,992,15
6,995,32
6,1000,11
6,1001,27
6,1005,21
6,1007,52
6,1012,86
6,1021,57
6,7,92
7,8,100
7,9,99
7,11,57
7,12,11
7,15,2
7,17,71
7,23,15
7,25,65
7,26,17
7,29,68
7,30,12
7,31,16
7,32,36
7,43,27
7,44,19
7,45,61
7,46,35
7,48,75
7,51,55
7,55,21
7,57,65
7,58,55
7,59,69
7,64,41
7,65,45
7,76,68
7,77,10
7,79,65
7,82,29
7,88,18
7,89,97
7,91,100
7,92,11
7,96,91
7,97,76
7,98,64
7,100,73
7,103,77
7,107,51
7,109,24
7,112,17
7,114,67
7,123,15
7,124,21
7,125,55
7,131,27
7,137,38
7,138,82
7,144,14
7,152,98
7,153,46
7,154,54
7,155,77
7,157,76
7,160,77
7,163,78
7,165,17
7,169,92
7,175,63
7,178,22
7,180,74
7,181,93
7,184,89
7,185,51
7,189,34
7,196,93
7,197,56
7,198,14
7,201,50
7,202,7
7,203,62
7,205,42
7,208,61
7,210,64
7,214,51
7,216,100
7,219,52
7,222,58
7,228,26
7,233,88
7,238,38
7,239,91
7,249,66
7,253,98
7,254,27
7,260,50
7,261,57
7,262,25
7,264,49
7,270,72
7,272,11
7,273,35
7,277,2
7,278,59
7,279,66
7,281,29
7,282,13
7,293,14
7,299,35
7,302,70
7,303,37
7,314,63
7,321,68
7,324,1
7,327,96
7,331,70
7,332,23
7,333,2
7,341,49
7,342,97
7,352,65
7,359,76
7,364,20
7,370,67
7,371,100
7,374,11
7,378,50
7,380,52
7,382,51
7,387,24
7,388,68
7,389,63
7,399,16
7,402,18
7,407,26
7,413,51
7,414,66
7,416,92
7,417,82
7,420,94
7,425,87
7,429,2
7,430,100
7,433,24
7,435,81
7,442,17
7,443,14
7,445,74
7,451,86
7,456,76
7,457,94
7,459,86
7,461,62
7,463,46
7,464,100
7,473,5
7,477,60
7,486,100
7,487,98
7,489,98
7,496,5
7,497,41
7,502,81
7,504,36
7,510,6
7,512,86
7,516,1
7,523,56
7,525,15
7,528,42
7,536,85
7,537,48
7,542,23
7,545,93
7,547,60
7,548,49
7,549,75
7,550,15
7,557,25
7,562,54
7,570,84
7,571,18
7,574,45
7,576,48
7,578,70
7,580,99
7,581,69
7,582,7
7,584,82
7,587,83
7,589,46
7,590,36
7,592,38
7,598,76
7,600,58
7,604,14
7,606,45
7,609,65
7,616,71
7,618,3
7,620,15
7,621,66
7,622,10
7,624,14
7,626,56
7,628,34
7,633,60
